year,round,country,votingCountry,voteType,points
1971,f,es,yu,t,7
1971,f,es,fi,t,9
1971,f,es,no,t,8
1971,f,fr,at,t,3
1971,f,fr,mt,t,2
1971,f,fr,mc,t,8
1971,f,fr,ch,t,8
1971,f,fr,de,t,5
1971,f,fr,es,t,5
1971,f,fr,lu,t,2
1971,f,fr,gb,t,5
1971,f,fr,be,t,3
1971,f,fr,it,t,4
1971,f,fr,se,t,4
1971,f,fr,ie,t,6
1971,f,fr,nl,t,9
1971,f,fr,pt,t,5
1971,f,fr,yu,t,5
1971,f,fr,fi,t,3
1971,f,fr,no,t,5
1971,f,lu,at,t,2
1971,f,lu,mt,t,7
1971,f,lu,mc,t,6
1971,f,lu,ch,t,3
1971,f,lu,de,t,2
1971,f,lu,es,t,4
1971,f,lu,fr,t,5
1971,f,lu,gb,t,6
1971,f,lu,be,t,3
1971,f,lu,it,t,3
1971,f,lu,se,t,2
1971,f,lu,ie,t,5
1971,f,lu,nl,t,3
1971,f,lu,pt,t,6
1971,f,lu,yu,t,4
1971,f,lu,fi,t,5
1971,f,lu,no,t,4
1971,f,gb,at,t,4
1971,f,gb,mt,t,8
1971,f,gb,mc,t,8
1971,f,gb,ch,t,6
1971,f,gb,de,t,5
1971,f,gb,es,t,2
1971,f,gb,fr,t,8
1971,f,gb,lu,t,4
1971,f,gb,be,t,8
1971,f,gb,it,t,3
1971,f,gb,se,t,5
1971,f,gb,ie,t,7
1971,f,gb,nl,t,5
1971,f,gb,pt,t,7
1971,f,gb,yu,t,6
1971,f,gb,fi,t,6
1971,f,gb,no,t,6
1971,f,be,at,t,3
1971,f,be,mt,t,2
1971,f,be,mc,t,5
1971,f,be,ch,t,4
1971,f,be,de,t,2
1971,f,be,es,t,2
1971,f,be,fr,t,5
1971,f,be,lu,t,2
1971,f,be,gb,t,6
1971,f,be,it,t,3
1971,f,be,se,t,5
1971,f,be,ie,t,4
1971,f,be,nl,t,6
1971,f,be,pt,t,6
1971,f,be,yu,t,3
1971,f,be,fi,t,6
1971,f,be,no,t,4
1971,f,it,at,t,4
1971,f,it,mt,t,6
1971,f,it,mc,t,9
1971,f,it,ch,t,8
1971,f,it,de,t,6
1971,f,it,es,t,6
1971,f,it,fr,t,9
1971,f,it,lu,t,2
1971,f,it,gb,t,6
1971,f,it,be,t,2
1971,f,it,se,t,7
1971,f,it,ie,t,6
1971,f,it,nl,t,2
1971,f,it,pt,t,3
1971,f,it,yu,t,8
1971,f,it,fi,t,2
1971,f,it,no,t,5
1971,f,se,at,t,7
1971,f,se,mt,t,4
1971,f,se,mc,t,4
1971,f,se,ch,t,9
1971,f,se,de,t,4
1971,f,se,es,t,2
1971,f,se,fr,t,5
1971,f,se,lu,t,2
1971,f,se,gb,t,5
1971,f,se,be,t,6
1971,f,se,it,t,6
1971,f,se,ie,t,3
1971,f,se,nl,t,9
1971,f,se,pt,t,3
1971,f,se,yu,t,6
1971,f,se,fi,t,4
1971,f,se,no,t,6
1971,f,ie,at,t,7
1971,f,ie,mt,t,6
1971,f,ie,mc,t,6
1971,f,ie,ch,t,3
1971,f,ie,de,t,4
1971,f,ie,es,t,5
1971,f,ie,fr,t,7
1971,f,ie,lu,t,2
1971,f,ie,gb,t,6
1971,f,ie,be,t,3
1971,f,ie,it,t,6
1971,f,ie,se,t,2
1971,f,ie,nl,t,5
1971,f,ie,pt,t,4
1971,f,ie,yu,t,5
1971,f,ie,fi,t,4
1971,f,ie,no,t,4
1971,f,nl,at,t,6
1971,f,nl,mt,t,2
1971,f,nl,mc,t,6
1971,f,nl,ch,t,5
1971,f,nl,de,t,4
1971,f,nl,es,t,5
1971,f,nl,fr,t,7
1971,f,nl,lu,t,2
1971,f,nl,gb,t,5
1971,f,nl,be,t,2
1971,f,nl,it,t,2
1971,f,nl,se,t,6
1971,f,nl,ie,t,5
1971,f,nl,pt,t,9
1971,f,nl,yu,t,5
1971,f,nl,fi,t,6
1971,f,nl,no,t,8
1971,f,pt,at,t,4
1971,f,pt,mt,t,3
1971,f,pt,mc,t,6
1971,f,pt,ch,t,2
1971,f,pt,de,t,5
1971,f,pt,es,t,10
1971,f,pt,fr,t,8
1971,f,pt,lu,t,5
1971,f,pt,gb,t,6
1971,f,pt,be,t,4
1971,f,pt,it,t,4
1971,f,pt,se,t,2
1971,f,pt,ie,t,3
1971,f,pt,nl,t,5
1971,f,pt,yu,t,6
1971,f,pt,fi,t,5
1971,f,pt,no,t,5
1971,f,yu,at,t,6
1971,f,yu,mt,t,2
1971,f,yu,mc,t,4
1971,f,yu,ch,t,2
1971,f,yu,de,t,7
1971,f,yu,es,t,6
1971,f,yu,fr,t,6
1971,f,yu,lu,t,2
1971,f,yu,gb,t,3
1971,f,yu,be,t,2
1971,f,yu,it,t,5
1971,f,yu,se,t,2
1971,f,yu,ie,t,5
1971,f,yu,nl,t,4
1971,f,yu,pt,t,4
1971,f,yu,fi,t,3
1971,f,yu,no,t,5
1971,f,fi,at,t,4
1971,f,fi,mt,t,4
1971,f,fi,mc,t,4
1971,f,fi,ch,t,4
1971,f,fi,de,t,4
1971,f,fi,es,t,3
1971,f,fi,fr,t,4
1971,f,fi,lu,t,2
1971,f,fi,gb,t,10
1971,f,fi,be,t,10
1971,f,fi,it,t,2
1971,f,fi,se,t,4
1971,f,fi,ie,t,6
1971,f,fi,nl,t,3
1971,f,fi,pt,t,8
1971,f,fi,yu,t,6
1971,f,fi,no,t,6
1971,f,no,at,t,3
1971,f,no,mt,t,3
1971,f,no,mc,t,6
1971,f,no,ch,t,4
1971,f,no,de,t,2
1971,f,no,es,t,2
1971,f,no,fr,t,5
1971,f,no,lu,t,2
1971,f,no,gb,t,7
1971,f,no,be,t,6
1971,f,no,it,t,2
1971,f,no,se,t,2
1971,f,no,ie,t,7
1971,f,no,nl,t,2
1971,f,no,pt,t,5
1971,f,no,yu,t,4
1971,f,no,fi,t,3
1972,f,de,fr,t,8
1972,f,de,ie,t,6
1972,f,de,es,t,9
1972,f,de,gb,t,5
1972,f,de,no,t,6
1972,f,de,pt,t,6
1972,f,de,ch,t,5
1972,f,de,mt,t,4
1972,f,de,fi,t,5
1972,f,de,at,t,5
1972,f,de,it,t,7
1972,f,de,yu,t,5
1972,f,de,se,t,8
1972,f,de,mc,t,8
1972,f,de,be,t,7
1972,f,de,lu,t,7
1972,f,de,nl,t,6
1972,f,fr,de,t,5
1972,f,fr,ie,t,5
1972,f,fr,es,t,2
1972,f,fr,gb,t,9
1972,f,fr,no,t,7
1972,f,fr,pt,t,2
1972,f,fr,ch,t,3
1972,f,fr,mt,t,5
1972,f,fr,fi,t,4
1972,f,fr,at,t,2
1972,f,fr,it,t,3
1972,f,fr,yu,t,5
1972,f,fr,se,t,2
1972,f,fr,mc,t,6
1972,f,fr,be,t,7
1972,f,fr,lu,t,8
1972,f,fr,nl,t,6
1972,f,ie,de,t,4
1972,f,ie,fr,t,3
1972,f,ie,es,t,4
1972,f,ie,gb,t,4
1972,f,ie,no,t,6
1972,f,ie,pt,t,4
1972,f,ie,ch,t,3
1972,f,ie,mt,t,6
1972,f,ie,fi,t,3
1972,f,ie,at,t,4
1972,f,ie,it,t,3
1972,f,ie,yu,t,3
1972,f,ie,se,t,5
1972,f,ie,mc,t,5
1972,f,ie,be,t,4
1972,f,ie,lu,t,6
1972,f,ie,nl,t,5
1972,f,es,de,t,7
1972,f,es,fr,t,5
1972,f,es,ie,t,5
1972,f,es,gb,t,3
1972,f,es,no,t,8
1972,f,es,pt,t,6
1972,f,es,ch,t,3
1972,f,es,mt,t,4
1972,f,es,fi,t,4
1972,f,es,at,t,5
1972,f,es,it,t,3
1972,f,es,yu,t,2
1972,f,es,se,t,7
1972,f,es,mc,t,8
1972,f,es,be,t,3
1972,f,es,lu,t,5
1972,f,es,nl,t,5
1972,f,gb,de,t,8
1972,f,gb,fr,t,9
1972,f,gb,ie,t,6
1972,f,gb,es,t,2
1972,f,gb,no,t,10
1972,f,gb,pt,t,4
1972,f,gb,ch,t,8
1972,f,gb,mt,t,2
1972,f,gb,fi,t,7
1972,f,gb,at,t,7
1972,f,gb,it,t,7
1972,f,gb,yu,t,9
1972,f,gb,se,t,6
1972,f,gb,mc,t,9
1972,f,gb,be,t,4
1972,f,gb,lu,t,8
1972,f,gb,nl,t,8
1972,f,no,de,t,4
1972,f,no,fr,t,3
1972,f,no,ie,t,6
1972,f,no,es,t,5
1972,f,no,gb,t,4
1972,f,no,pt,t,5
1972,f,no,ch,t,2
1972,f,no,mt,t,5
1972,f,no,fi,t,7
1972,f,no,at,t,3
1972,f,no,it,t,2
1972,f,no,yu,t,5
1972,f,no,se,t,4
1972,f,no,mc,t,4
1972,f,no,be,t,4
1972,f,no,lu,t,6
1972,f,no,nl,t,4
1972,f,pt,de,t,3
1972,f,pt,fr,t,4
1972,f,pt,ie,t,7
1972,f,pt,es,t,7
1972,f,pt,gb,t,4
1972,f,pt,no,t,2
1972,f,pt,ch,t,6
1972,f,pt,mt,t,5
1972,f,pt,fi,t,2
1972,f,pt,at,t,4
1972,f,pt,it,t,9
1972,f,pt,yu,t,4
1972,f,pt,se,t,7
1972,f,pt,mc,t,4
1972,f,pt,be,t,7
1972,f,pt,lu,t,10
1972,f,pt,nl,t,5
1972,f,ch,de,t,4
1972,f,ch,fr,t,5
1972,f,ch,ie,t,6
1972,f,ch,es,t,5
1972,f,ch,gb,t,4
1972,f,ch,no,t,7
1972,f,ch,pt,t,2
1972,f,ch,mt,t,4
1972,f,ch,fi,t,7
1972,f,ch,at,t,8
1972,f,ch,it,t,5
1972,f,ch,yu,t,5
1972,f,ch,se,t,4
1972,f,ch,mc,t,6
1972,f,ch,be,t,4
1972,f,ch,lu,t,7
1972,f,ch,nl,t,5
1972,f,mt,de,t,3
1972,f,mt,fr,t,2
1972,f,mt,ie,t,4
1972,f,mt,es,t,2
1972,f,mt,gb,t,6
1972,f,mt,no,t,2
1972,f,mt,pt,t,2
1972,f,mt,ch,t,2
1972,f,mt,fi,t,5
1972,f,mt,at,t,2
1972,f,mt,it,t,2
1972,f,mt,yu,t,2
1972,f,mt,se,t,3
1972,f,mt,mc,t,3
1972,f,mt,be,t,2
1972,f,mt,lu,t,2
1972,f,mt,nl,t,4
1972,f,fi,de,t,4
1972,f,fi,fr,t,3
1972,f,fi,ie,t,3
1972,f,fi,es,t,6
1972,f,fi,gb,t,5
1972,f,fi,no,t,6
1972,f,fi,pt,t,4
1972,f,fi,ch,t,3
1972,f,fi,mt,t,3
1972,f,fi,at,t,3
1972,f,fi,it,t,3
1972,f,fi,yu,t,4
1972,f,fi,se,t,4
1972,f,fi,mc,t,5
1972,f,fi,be,t,8
1972,f,fi,lu,t,6
1972,f,fi,nl,t,8
1972,f,at,de,t,6
1972,f,at,fr,t,6
1972,f,at,ie,t,6
1972,f,at,es,t,6
1972,f,at,gb,t,3
1972,f,at,no,t,5
1972,f,at,pt,t,5
1972,f,at,ch,t,7
1972,f,at,mt,t,5
1972,f,at,fi,t,4
1972,f,at,it,t,6
1972,f,at,yu,t,8
1972,f,at,se,t,10
1972,f,at,mc,t,5
1972,f,at,be,t,4
1972,f,at,lu,t,5
1972,f,at,nl,t,9
1972,f,it,de,t,4
1972,f,it,fr,t,5
1972,f,it,ie,t,3
1972,f,it,es,t,2
1972,f,it,gb,t,3
1972,f,it,no,t,6
1972,f,it,pt,t,7
1972,f,it,ch,t,9
1972,f,it,mt,t,6
1972,f,it,fi,t,6
1972,f,it,at,t,6
1972,f,it,yu,t,4
1972,f,it,se,t,8
1972,f,it,mc,t,6
1972,f,it,be,t,6
1972,f,it,lu,t,6
1972,f,it,nl,t,5
1972,f,yu,de,t,7
1972,f,yu,fr,t,4
1972,f,yu,ie,t,5
1972,f,yu,es,t,8
1972,f,yu,gb,t,5
1972,f,yu,no,t,4
1972,f,yu,pt,t,5
1972,f,yu,ch,t,2
1972,f,yu,mt,t,4
1972,f,yu,fi,t,3
1972,f,yu,at,t,3
1972,f,yu,it,t,2
1972,f,yu,se,t,4
1972,f,yu,mc,t,9
1972,f,yu,be,t,8
1972,f,yu,lu,t,8
1972,f,yu,nl,t,6
1972,f,se,de,t,5
1972,f,se,fr,t,3
1972,f,se,ie,t,5
1972,f,se,es,t,3
1972,f,se,gb,t,3
1972,f,se,no,t,5
1972,f,se,pt,t,4
1972,f,se,ch,t,2
1972,f,se,mt,t,4
1972,f,se,fi,t,5
1972,f,se,at,t,4
1972,f,se,it,t,3
1972,f,se,yu,t,7
1972,f,se,mc,t,5
1972,f,se,be,t,7
1972,f,se,lu,t,5
1972,f,se,nl,t,5
1972,f,mc,de,t,4
1972,f,mc,fr,t,3
1972,f,mc,ie,t,4
1972,f,mc,es,t,3
1972,f,mc,gb,t,5
1972,f,mc,no,t,6
1972,f,mc,pt,t,2
1972,f,mc,ch,t,2
1972,f,mc,mt,t,5
1972,f,mc,fi,t,5
1972,f,mc,at,t,3
1972,f,mc,it,t,3
1972,f,mc,yu,t,4
1972,f,mc,se,t,3
1972,f,mc,be,t,4
1972,f,mc,lu,t,4
1972,f,mc,nl,t,5
1972,f,be,de,t,2
1972,f,be,fr,t,3
1972,f,be,ie,t,4
1972,f,be,es,t,2
1972,f,be,gb,t,5
1972,f,be,no,t,2
1972,f,be,pt,t,3
1972,f,be,ch,t,3
1972,f,be,mt,t,5
1972,f,be,fi,t,4
1972,f,be,at,t,2
1972,f,be,it,t,3
1972,f,be,yu,t,2
1972,f,be,se,t,2
1972,f,be,mc,t,4
1972,f,be,lu,t,6
1972,f,be,nl,t,3
1972,f,lu,de,t,9
1972,f,lu,fr,t,8
1972,f,lu,ie,t,9
1972,f,lu,es,t,2
1972,f,lu,gb,t,10
1972,f,lu,no,t,8
1972,f,lu,pt,t,7
1972,f,lu,ch,t,6
1972,f,lu,mt,t,4
1972,f,lu,fi,t,6
1972,f,lu,at,t,8
1972,f,lu,it,t,9
1972,f,lu,yu,t,10
1972,f,lu,se,t,8
1972,f,lu,mc,t,7
1972,f,lu,be,t,8
1972,f,lu,nl,t,9
1972,f,nl,de,t,6
1972,f,nl,fr,t,6
1972,f,nl,ie,t,8
1972,f,nl,es,t,8
1972,f,nl,gb,t,9
1972,f,nl,no,t,8
1972,f,nl,pt,t,5
1972,f,nl,ch,t,6
1972,f,nl,mt,t,3
1972,f,nl,fi,t,9
1972,f,nl,at,t,6
1972,f,nl,it,t,3
1972,f,nl,yu,t,9
1972,f,nl,se,t,6
1972,f,nl,mc,t,5
1972,f,nl,be,t,2
1972,f,nl,lu,t,7
1973,f,fi,be,t,9
1973,f,fi,pt,t,5
1973,f,fi,de,t,6
1973,f,fi,no,t,6
1973,f,fi,mc,t,5
1973,f,fi,es,t,6
1973,f,fi,ch,t,6
1973,f,fi,yu,t,7
1973,f,fi,it,t,2
1973,f,fi,lu,t,6
1973,f,fi,se,t,7
1973,f,fi,nl,t,5
1973,f,fi,ie,t,5
1973,f,fi,gb,t,9
1973,f,fi,fr,t,4
1973,f,fi,il,t,5
1973,f,be,fi,t,4
1973,f,be,pt,t,3
1973,f,be,de,t,4
1973,f,be,no,t,3
1973,f,be,mc,t,6
1973,f,be,es,t,6
1973,f,be,ch,t,4
1973,f,be,yu,t,4
1973,f,be,it,t,2
1973,f,be,lu,t,4
1973,f,be,se,t,2
1973,f,be,nl,t,3
1973,f,be,ie,t,4
1973,f,be,gb,t,5
1973,f,be,fr,t,2
1973,f,be,il,t,2
1973,f,pt,fi,t,4
1973,f,pt,be,t,6
1973,f,pt,de,t,5
1973,f,pt,no,t,5
1973,f,pt,mc,t,4
1973,f,pt,es,t,8
1973,f,pt,ch,t,8
1973,f,pt,yu,t,6
1973,f,pt,it,t,3
1973,f,pt,lu,t,4
1973,f,pt,se,t,2
1973,f,pt,nl,t,5
1973,f,pt,ie,t,4
1973,f,pt,gb,t,5
1973,f,pt,fr,t,6
1973,f,pt,il,t,5
1973,f,de,fi,t,2
1973,f,de,be,t,5
1973,f,de,pt,t,6
1973,f,de,no,t,4
1973,f,de,mc,t,5
1973,f,de,es,t,9
1973,f,de,ch,t,7
1973,f,de,yu,t,4
1973,f,de,it,t,3
1973,f,de,lu,t,7
1973,f,de,se,t,6
1973,f,de,nl,t,5
1973,f,de,ie,t,6
1973,f,de,gb,t,5
1973,f,de,fr,t,7
1973,f,de,il,t,4
1973,f,no,fi,t,8
1973,f,no,be,t,5
1973,f,no,pt,t,5
1973,f,no,de,t,6
1973,f,no,mc,t,7
1973,f,no,es,t,6
1973,f,no,ch,t,7
1973,f,no,yu,t,6
1973,f,no,it,t,5
1973,f,no,lu,t,7
1973,f,no,se,t,3
1973,f,no,nl,t,3
1973,f,no,ie,t,3
1973,f,no,gb,t,3
1973,f,no,fr,t,6
1973,f,no,il,t,9
1973,f,mc,fi,t,6
1973,f,mc,be,t,3
1973,f,mc,pt,t,2
1973,f,mc,de,t,4
1973,f,mc,no,t,3
1973,f,mc,es,t,6
1973,f,mc,ch,t,5
1973,f,mc,yu,t,9
1973,f,mc,it,t,8
1973,f,mc,lu,t,6
1973,f,mc,se,t,4
1973,f,mc,nl,t,5
1973,f,mc,ie,t,6
1973,f,mc,gb,t,9
1973,f,mc,fr,t,5
1973,f,mc,il,t,4
1973,f,es,fi,t,3
1973,f,es,be,t,8
1973,f,es,pt,t,9
1973,f,es,de,t,9
1973,f,es,no,t,4
1973,f,es,mc,t,9
1973,f,es,ch,t,8
1973,f,es,yu,t,9
1973,f,es,it,t,10
1973,f,es,lu,t,8
1973,f,es,se,t,7
1973,f,es,nl,t,10
1973,f,es,ie,t,10
1973,f,es,gb,t,4
1973,f,es,fr,t,9
1973,f,es,il,t,8
1973,f,ch,fi,t,4
1973,f,ch,be,t,3
1973,f,ch,pt,t,3
1973,f,ch,de,t,4
1973,f,ch,no,t,7
1973,f,ch,mc,t,5
1973,f,ch,es,t,7
1973,f,ch,yu,t,6
1973,f,ch,it,t,4
1973,f,ch,lu,t,6
1973,f,ch,se,t,3
1973,f,ch,nl,t,8
1973,f,ch,ie,t,7
1973,f,ch,gb,t,7
1973,f,ch,fr,t,2
1973,f,ch,il,t,3
1973,f,yu,fi,t,5
1973,f,yu,be,t,3
1973,f,yu,pt,t,3
1973,f,yu,de,t,4
1973,f,yu,no,t,2
1973,f,yu,mc,t,5
1973,f,yu,es,t,8
1973,f,yu,ch,t,6
1973,f,yu,it,t,2
1973,f,yu,lu,t,4
1973,f,yu,se,t,2
1973,f,yu,nl,t,4
1973,f,yu,ie,t,5
1973,f,yu,gb,t,4
1973,f,yu,fr,t,4
1973,f,yu,il,t,4
1973,f,it,fi,t,2
1973,f,it,be,t,5
1973,f,it,pt,t,3
1973,f,it,de,t,5
1973,f,it,no,t,5
1973,f,it,mc,t,5
1973,f,it,es,t,5
1973,f,it,ch,t,7
1973,f,it,yu,t,5
1973,f,it,lu,t,5
1973,f,it,se,t,5
1973,f,it,nl,t,4
1973,f,it,ie,t,4
1973,f,it,gb,t,5
1973,f,it,fr,t,5
1973,f,it,il,t,4
1973,f,lu,fi,t,6
1973,f,lu,be,t,6
1973,f,lu,pt,t,8
1973,f,lu,de,t,7
1973,f,lu,no,t,8
1973,f,lu,mc,t,7
1973,f,lu,es,t,6
1973,f,lu,ch,t,10
1973,f,lu,yu,t,9
1973,f,lu,it,t,9
1973,f,lu,se,t,8
1973,f,lu,nl,t,9
1973,f,lu,ie,t,8
1973,f,lu,gb,t,10
1973,f,lu,fr,t,10
1973,f,lu,il,t,8
1973,f,se,fi,t,8
1973,f,se,be,t,4
1973,f,se,pt,t,4
1973,f,se,de,t,5
1973,f,se,no,t,8
1973,f,se,mc,t,5
1973,f,se,es,t,7
1973,f,se,ch,t,9
1973,f,se,yu,t,6
1973,f,se,it,t,5
1973,f,se,lu,t,6
1973,f,se,nl,t,6
1973,f,se,ie,t,5
1973,f,se,gb,t,7
1973,f,se,fr,t,4
1973,f,se,il,t,5
1973,f,nl,fi,t,4
1973,f,nl,be,t,4
1973,f,nl,pt,t,2
1973,f,nl,de,t,5
1973,f,nl,no,t,5
1973,f,nl,mc,t,4
1973,f,nl,es,t,5
1973,f,nl,ch,t,5
1973,f,nl,yu,t,5
1973,f,nl,it,t,4
1973,f,nl,lu,t,7
1973,f,nl,se,t,3
1973,f,nl,ie,t,5
1973,f,nl,gb,t,3
1973,f,nl,fr,t,6
1973,f,nl,il,t,2
1973,f,ie,fi,t,3
1973,f,ie,be,t,7
1973,f,ie,pt,t,2
1973,f,ie,de,t,4
1973,f,ie,no,t,6
1973,f,ie,mc,t,6
1973,f,ie,es,t,7
1973,f,ie,ch,t,5
1973,f,ie,yu,t,5
1973,f,ie,it,t,5
1973,f,ie,lu,t,6
1973,f,ie,se,t,5
1973,f,ie,nl,t,6
1973,f,ie,gb,t,5
1973,f,ie,fr,t,4
1973,f,ie,il,t,4
1973,f,gb,fi,t,9
1973,f,gb,be,t,6
1973,f,gb,pt,t,6
1973,f,gb,de,t,7
1973,f,gb,no,t,7
1973,f,gb,mc,t,8
1973,f,gb,es,t,4
1973,f,gb,ch,t,8
1973,f,gb,yu,t,8
1973,f,gb,it,t,5
1973,f,gb,lu,t,10
1973,f,gb,se,t,9
1973,f,gb,nl,t,10
1973,f,gb,ie,t,9
1973,f,gb,fr,t,8
1973,f,gb,il,t,9
1973,f,fr,fi,t,4
1973,f,fr,be,t,3
1973,f,fr,pt,t,2
1973,f,fr,de,t,4
1973,f,fr,no,t,4
1973,f,fr,mc,t,5
1973,f,fr,es,t,5
1973,f,fr,ch,t,4
1973,f,fr,yu,t,7
1973,f,fr,it,t,2
1973,f,fr,lu,t,3
1973,f,fr,se,t,5
1973,f,fr,nl,t,5
1973,f,fr,ie,t,5
1973,f,fr,gb,t,5
1973,f,fr,il,t,2
1973,f,il,fi,t,6
1973,f,il,be,t,6
1973,f,il,pt,t,5
1973,f,il,de,t,7
1973,f,il,no,t,5
1973,f,il,mc,t,7
1973,f,il,es,t,4
1973,f,il,ch,t,6
1973,f,il,yu,t,7
1973,f,il,it,t,7
1973,f,il,lu,t,8
1973,f,il,se,t,6
1973,f,il,nl,t,6
1973,f,il,ie,t,7
1973,f,il,gb,t,5
1973,f,il,fr,t,5
1974,f,fi,il,t,2
1974,f,fi,gb,t,1
1974,f,fi,ie,t,1
1974,f,gb,fi,t,1
1974,f,gb,yu,t,4
1974,f,gb,gr,t,1
1974,f,gb,ie,t,1
1974,f,gb,de,t,2
1974,f,gb,ch,t,1
1974,f,gb,be,t,1
1974,f,gb,it,t,3
1974,f,es,lu,t,1
1974,f,es,no,t,2
1974,f,es,de,t,1
1974,f,es,pt,t,2
1974,f,es,nl,t,1
1974,f,es,mc,t,3
1974,f,no,se,t,1
1974,f,no,mc,t,1
1974,f,no,be,t,1
1974,f,gr,pt,t,1
1974,f,gr,nl,t,4
1974,f,gr,se,t,2
1974,f,il,gb,t,2
1974,f,il,ie,t,1
1974,f,il,pt,t,2
1974,f,il,nl,t,2
1974,f,il,se,t,1
1974,f,il,it,t,3
1974,f,yu,fi,t,1
1974,f,yu,pt,t,1
1974,f,yu,es,t,1
1974,f,yu,be,t,1
1974,f,yu,it,t,2
1974,f,se,fi,t,5
1974,f,se,lu,t,1
1974,f,se,il,t,2
1974,f,se,no,t,2
1974,f,se,yu,t,1
1974,f,se,ie,t,1
1974,f,se,de,t,2
1974,f,se,pt,t,1
1974,f,se,nl,t,3
1974,f,se,es,t,1
1974,f,se,ch,t,5
1974,f,lu,il,t,2
1974,f,lu,yu,t,2
1974,f,lu,gr,t,1
1974,f,lu,ie,t,3
1974,f,lu,de,t,1
1974,f,lu,es,t,1
1974,f,lu,mc,t,1
1974,f,lu,be,t,1
1974,f,lu,it,t,2
1974,f,mc,lu,t,2
1974,f,mc,il,t,1
1974,f,mc,no,t,1
1974,f,mc,ie,t,1
1974,f,mc,de,t,2
1974,f,mc,pt,t,1
1974,f,mc,se,t,1
1974,f,mc,es,t,2
1974,f,mc,ch,t,1
1974,f,mc,be,t,2
1974,f,be,lu,t,3
1974,f,be,no,t,2
1974,f,be,gr,t,5
1974,f,nl,fi,t,1
1974,f,nl,il,t,1
1974,f,nl,no,t,1
1974,f,nl,yu,t,3
1974,f,nl,gr,t,2
1974,f,nl,ie,t,1
1974,f,nl,de,t,1
1974,f,nl,pt,t,1
1974,f,nl,se,t,3
1974,f,nl,be,t,1
1974,f,ie,lu,t,2
1974,f,ie,il,t,1
1974,f,ie,no,t,2
1974,f,ie,gb,t,1
1974,f,ie,se,t,2
1974,f,ie,es,t,2
1974,f,ie,mc,t,1
1974,f,de,gr,t,1
1974,f,de,ch,t,1
1974,f,de,be,t,1
1974,f,ch,gb,t,1
1974,f,ch,de,t,1
1974,f,ch,be,t,1
1974,f,pt,es,t,1
1974,f,pt,ch,t,2
1974,f,it,fi,t,2
1974,f,it,lu,t,1
1974,f,it,il,t,1
1974,f,it,gb,t,5
1974,f,it,ie,t,1
1974,f,it,pt,t,1
1974,f,it,es,t,2
1974,f,it,mc,t,4
1974,f,it,be,t,1
1975,f,nl,ie,t,8
1975,f,nl,fr,t,5
1975,f,nl,de,t,8
1975,f,nl,lu,t,10
1975,f,nl,no,t,12
1975,f,nl,ch,t,6
1975,f,nl,yu,t,8
1975,f,nl,gb,t,12
1975,f,nl,mt,t,12
1975,f,nl,be,t,3
1975,f,nl,il,t,12
1975,f,nl,tr,t,4
1975,f,nl,mc,t,10
1975,f,nl,fi,t,10
1975,f,nl,pt,t,7
1975,f,nl,es,t,12
1975,f,nl,se,t,12
1975,f,nl,it,t,1
1975,f,ie,nl,t,6
1975,f,ie,fr,t,6
1975,f,ie,no,t,4
1975,f,ie,ch,t,7
1975,f,ie,yu,t,1
1975,f,ie,gb,t,6
1975,f,ie,mt,t,4
1975,f,ie,be,t,12
1975,f,ie,fi,t,1
1975,f,ie,pt,t,4
1975,f,ie,es,t,3
1975,f,ie,se,t,10
1975,f,ie,it,t,4
1975,f,fr,nl,t,8
1975,f,fr,ie,t,12
1975,f,fr,ch,t,3
1975,f,fr,gb,t,8
1975,f,fr,mt,t,7
1975,f,fr,be,t,2
1975,f,fr,il,t,7
1975,f,fr,tr,t,1
1975,f,fr,mc,t,7
1975,f,fr,pt,t,12
1975,f,fr,es,t,8
1975,f,fr,se,t,8
1975,f,fr,it,t,8
1975,f,de,lu,t,8
1975,f,de,mt,t,3
1975,f,de,es,t,4
1975,f,lu,nl,t,12
1975,f,lu,ie,t,10
1975,f,lu,fr,t,3
1975,f,lu,yu,t,7
1975,f,lu,gb,t,3
1975,f,lu,mt,t,5
1975,f,lu,il,t,6
1975,f,lu,tr,t,5
1975,f,lu,fi,t,5
1975,f,lu,pt,t,8
1975,f,lu,es,t,6
1975,f,lu,se,t,4
1975,f,lu,it,t,10
1975,f,no,nl,t,2
1975,f,no,mc,t,2
1975,f,no,it,t,7
1975,f,ch,nl,t,7
1975,f,ch,ie,t,2
1975,f,ch,fr,t,10
1975,f,ch,de,t,6
1975,f,ch,lu,t,2
1975,f,ch,no,t,1
1975,f,ch,gb,t,5
1975,f,ch,mt,t,6
1975,f,ch,be,t,8
1975,f,ch,tr,t,7
1975,f,ch,mc,t,5
1975,f,ch,fi,t,4
1975,f,ch,pt,t,2
1975,f,ch,it,t,12
1975,f,yu,nl,t,3
1975,f,yu,ie,t,4
1975,f,yu,de,t,2
1975,f,yu,be,t,5
1975,f,yu,pt,t,1
1975,f,yu,se,t,7
1975,f,gb,nl,t,4
1975,f,gb,ie,t,3
1975,f,gb,fr,t,12
1975,f,gb,de,t,10
1975,f,gb,lu,t,12
1975,f,gb,no,t,7
1975,f,gb,ch,t,8
1975,f,gb,yu,t,12
1975,f,gb,mt,t,8
1975,f,gb,be,t,10
1975,f,gb,il,t,10
1975,f,gb,mc,t,12
